I_RMS,P,S,H1,A1,H3,A3,H5,A5,H7,A7,H9,A9,H11,A11,H13,A13,H15,A15
1.764529685,413.2008452,416.1997509,1.593453766,5.845928131,0.098505459,-38.2703906,0.018849258,-139.8411134,0.013545295,-142.9273792,0.002226454,169.8748848,0.01073855,77.94677512,0.009995012,-55.57481975,0.00472569,-133.4571791
1.761363701,412.4852492,415.4398068,1.590858154,5.861626611,0.097051261,-38.53218422,0.01728084,-138.072631,0.011634967,-165.7730221,0.003222379,154.8700831,0.008599296,58.73692515,0.009941737,-62.45906382,0.002658684,-140.5462198
1.761234059,412.4202467,415.3929365,1.590634095,5.901715521,0.094776007,-37.94542112,0.022402232,-143.2743886,0.016733954,-144.9644891,0.005006665,-177.3602024,0.008248742,74.6528546,0.011909072,-71.80334618,0.00504466,-152.4680932
1.761263299,412.4137951,415.3889899,1.59080319,5.888442766,0.094473909,-38.36298437,0.013626489,-139.9322978,0.01058265,-156.7848515,0.003893875,174.2177975,0.007920992,76.75017603,0.011770963,-65.49715313,0.00409266,-142.4275745
1.761990888,412.5751339,415.6081701,1.591324545,5.953788818,0.095715496,-38.75112406,0.021453838,-142.3974668,0.014369159,-165.6180458,0.005550849,157.9374757,0.00786038,89.61543441,0.011164164,-73.07256921,0.005235256,-148.0284603
1.756859165,411.3938393,414.3675287,1.586893892,5.935330224,0.094203032,-39.51543405,0.016710282,-133.7530478,0.010399095,-139.9388677,0.002663188,-151.1470717,0.009615563,95.27017591,0.01086591,-67.42829173,0.004130844,179.4527495
1.761749941,412.4468053,415.4294713,1.591061522,5.855913454,0.095402497,-37.36682523,0.017586486,-145.2747015,0.01365764,-160.5208457,0.004910903,-171.4247502,0.010000041,82.93128849,0.010513308,-75.79262006,0.004942208,-146.733703
1.761149733,412.3996068,415.3822156,1.590508448,5.851099196,0.097286946,-37.34159246,0.017356273,-137.7019238,0.012278891,-142.9132056,0.00286882,-172.5914715,0.009518024,73.30655375,0.010377476,-70.547667,0.004102764,-127.8569221
1.759079849,412.0033929,414.9434584,1.58898615,5.916627975,0.09402752,-38.78436598,0.015174619,-141.0122464,0.010511394,-154.9082215,0.003066127,-174.9952287,0.010943714,74.24692892,0.011661901,-62.15002585,0.005075673,-144.9751392
1.760838252,412.3318874,415.3044456,1.590338425,5.903709569,0.09274926,-37.3108804,0.018652224,-134.7385216,0.014964444,-146.6996334,0.004541153,164.7394081,0.009475884,77.7677063,0.012302163,-64.17685844,0.0051227,-159.3487008
1.763011663,412.8697914,415.8592153,1.592323237,5.888500826,0.09500002,-38.64500689,0.015347136,-138.7077784,0.010535612,-170.298019,0.004364526,167.4591402,0.007764146,66.13389718,0.012380196,-60.09990369,0.002784561,175.2036597
1.760482578,412.279426,415.2405398,1.589993049,5.883591617,0.096900298,-37.77486757,0.020075826,-144.6477311,0.01337721,-151.4707546,0.004445968,-178.53675,0.010553279,85.30924094,0.013281043,-68.90195949,0.002745882,-134.8042352
1.759744943,412.0410343,415.0281897,1.589568292,5.966808989,0.092366519,-37.66093252,0.015947967,-132.7447999,0.00985241,-141.0124962,0.004525871,154.6372245,0.007744776,70.95576836,0.011752968,-74.54228395,0.004375678,-152.4255899
1.761179207,412.3283142,415.3520328,1.590542028,5.923285467,0.096303294,-38.8563126,0.018269325,-148.759635,0.014507088,-156.9081609,0.003266076,-173.4882001,0.007725575,93.20580533,0.011478338,-63.20531433,0.003000387,-169.7428597
1.763573091,412.8733067,415.9235884,1.592750946,5.942471501,0.098096642,-38.18675604,0.017656945,-134.5684543,0.010586161,-150.9666016,0.003748535,-169.485353,0.009046451,82.8731063,0.009202289,-71.42286323,0.00376117,-144.8149638
1.761368388,412.3994983,415.4171959,1.590915815,5.966119752,0.095178871,-38.12688031,0.017875892,-143.7159709,0.011635561,-157.3501996,0.006816103,164.7631337,0.011047588,84.68503934,0.010033782,-66.71295164,0.003735921,169.073064
1.763120188,412.7985032,415.7988691,1.59246155,5.931573834,0.093382233,-38.76699411,0.017089908,-128.552673,0.013382382,-145.2341883,0.002886828,-167.3467882,0.009393627,77.20406392,0.011465654,-66.09575734,0.005964322,-132.0650612
1.762036453,412.5417339,415.5776244,1.591351515,5.93390289,0.096033881,-37.91807682,0.014627277,-143.108723,0.012440587,-157.7408406,0.002358516,-175.5898913,0.009639764,84.98027206,0.012948307,-64.08097241,0.003557029,-162.442681
1.757000165,411.4311943,414.3776905,1.586828379,5.874719155,0.096380309,-39.30406916,0.020383581,-136.4075449,0.014544626,-151.9656401,0.005497432,156.9018979,0.008737268,68.50795361,0.013514437,-70.37215459,0.003928525,-159.1717494
1.762455922,412.6767038,415.708056,1.591831284,5.951401425,0.095288048,-38.80446642,0.013711732,-145.134338,0.009981994,-156.5709256,0.003513469,159.0201191,0.008494074,68.79360998,0.013655996,-63.26615659,0.003420946,-144.4997451
1.761237268,412.4296509,415.3792412,1.590570903,5.831951636,0.09634321,-38.41820787,0.018411885,-144.4358821,0.017191962,-160.9348386,0.005560831,173.8533055,0.008776851,80.35085688,0.012239942,-68.79396953,0.003115392,-138.8177475
1.761766169,412.5527972,415.5366192,1.591151138,5.901101353,0.097509604,-36.88312019,0.017768122,-134.0839311,0.013622134,-140.1216371,0.00457924,140.1322204,0.009007783,84.99960662,0.013369651,-78.29529831,0.002847108,-147.9002709
1.759856928,412.1391129,415.0889289,1.589389876,5.84536468,0.095617435,-38.37638755,0.018060067,-149.5755998,0.014269703,-166.9722607,0.004652123,150.8682679,0.009614602,88.31120837,0.010944423,-71.16296031,0.002752275,178.4969136
1.760156246,412.0972011,415.1077799,1.589521755,5.864594481,0.098192117,-37.08717496,0.018404969,-137.8318967,0.013478232,-137.8738337,0.003313036,-171.3400762,0.007910329,81.65114812,0.009926868,-56.94232096,0.004258132,-170.1260838
1.761978765,412.5696933,415.5156186,1.591441889,5.867164601,0.096155243,-37.34591678,0.01738725,-135.1093318,0.01221744,-169.821379,0.003973192,166.1428987,0.01243929,72.6882735,0.011338663,-63.23020726,0.004663082,-156.6454078
1.761114967,412.262726,415.3284241,1.590372079,5.941816633,0.097148477,-36.53509412,0.017918283,-136.2482793,0.014979547,-142.3086005,0.004586502,173.262994,0.008071043,82.67190654,0.012018655,-65.94613243,0.005040121,-137.5930457
1.764090963,413.1169629,416.0984351,1.593249043,5.857043938,0.096640781,-39.07621568,0.01437754,-145.8205051,0.010639313,-161.8034935,0.002428002,-179.6228441,0.008278828,69.2764255,0.011169406,-63.07823451,0.004411339,-162.1713164
1.75781185,411.5774369,414.5737091,1.587656194,5.953082078,0.095684077,-38.39245008,0.019258878,-143.4594515,0.013248979,-156.3170107,0.006760888,152.5818995,0.007719646,82.53004312,0.011283356,-66.46946059,0.005217944,-143.7328894
1.761547031,412.4437063,415.5105816,1.590943581,5.979421389,0.094890364,-37.46465996,0.014897071,-132.934854,0.011843773,-146.4789298,0.004180762,168.078252,0.006627247,76.63043076,0.012844932,-64.19229664,0.005758746,-145.7448922
1.762860417,412.7948175,415.7944062,1.592128974,5.916492362,0.096828752,-40.40368151,0.01760788,-139.8283648,0.014265505,-165.1808467,0.005101438,169.7460933,0.008448205,81.14561807,0.010775896,-79.15281541,0.004617107,-154.1569307
1.757629505,411.5627502,414.5567859,1.587380061,5.911135805,0.097146226,-39.55791539,0.017366621,-129.8408952,0.012604963,-146.3539362,0.004485476,160.792595,0.00883374,83.09348764,0.011907499,-60.90484573,0.002824895,147.4299503
1.76203957,412.538338,415.5252659,1.591420281,5.908881133,0.09361636,-39.41978385,0.016383392,-148.6351513,0.013190026,-160.4364117,0.004118842,155.6749068,0.010837007,96.46641812,0.012346583,-72.25078737,0.002575771,-139.0228764
1.761603668,412.5085587,415.4823018,1.590792919,5.831524847,0.097665302,-39.34169714,0.021285209,-130.5231175,0.016925591,-142.1419166,0.001765958,174.778045,0.00916348,84.85441352,0.0110503,-64.29283148,0.004929767,-161.1448618
1.758243871,411.7290015,414.6778294,1.588029627,5.865677079,0.096248659,-37.58120859,0.018052757,-136.2223474,0.010751206,-153.1127168,0.004064467,161.3263471,0.012026094,63.01395202,0.009698749,-74.00015015,0.004497331,-155.040601
1.759855261,412.0807202,415.086868,1.589420105,5.942743118,0.094431394,-39.52831114,0.019112559,-136.7052436,0.016027615,-154.7645704,0.003718632,168.511678,0.010425841,77.04448324,0.011353646,-76.38007545,0.003713198,-177.3585833
1.762274334,412.5970689,415.5593845,1.591704294,5.867830254,0.094031045,-37.09713976,0.016331796,-143.3269965,0.009347359,-145.562077,0.003309781,137.6167563,0.007037971,83.70506469,0.012688694,-71.67037495,0.004155054,-132.1658979
1.760951786,412.3236429,415.335128,1.590382267,5.937769437,0.096720683,-38.51352445,0.020542744,-137.2404897,0.015360058,-158.0182155,0.004069659,157.692769,0.009551628,85.05452993,0.011646287,-76.70236554,0.002254841,-136.0491756
1.761298588,412.3959761,415.3832957,1.591000513,5.979336235,0.092475468,-37.9301803,0.017490222,-131.8068254,0.010320026,-138.6169704,0.003192684,170.4605635,0.007743317,79.56559265,0.012033248,-77.40502937,0.004409839,-143.3590744
1.763437059,412.9244325,415.9018183,1.592671853,5.87288398,0.095198354,-37.73808662,0.016277862,-138.4357001,0.013123143,-150.0247603,0.006410397,173.6740071,0.00848577,95.64808818,0.010362344,-62.88726977,0.004469249,-143.5891234
1.760071985,412.1111435,415.15093,1.589453946,5.935312771,0.098058792,-37.37545239,0.019617144,-131.4256984,0.016222084,-144.8343021,0.004224872,146.5343822,0.0107349,78.38990258,0.011028446,-61.52814865,0.004517981,-149.0234359
1.758635829,411.8284963,414.7778214,1.588525499,5.925153458,0.093444834,-38.99835088,0.016972122,-146.4344917,0.013295692,-163.8480085,0.005595209,152.6931282,0.010007038,74.01010832,0.009197192,-71.52539331,0.005447774,-159.2262727
1.762611512,412.7259909,415.7636064,1.59186554,5.930628688,0.095218086,-37.21280131,0.019736104,-132.410274,0.012045088,-137.9373891,0.003206714,163.3784581,0.008231977,75.27884786,0.009856955,-70.96560413,0.00390896,-140.7059265
1.76282282,412.8104889,415.7725015,1.591993214,5.822891996,0.097556115,-36.71058042,0.017456386,-135.3628452,0.01150801,-154.9229505,0.005587487,158.0113647,0.009774663,70.91669987,0.014391218,-67.2948779,0.004050861,-138.4053876
1.757949,411.6193024,414.5991902,1.587810381,5.962314907,0.093997363,-39.37922605,0.019977037,-140.5320866,0.015750935,-148.3123955,0.003445859,157.8618522,0.008171998,84.32270047,0.013266442,-69.61212972,0.005911151,-151.8904579
1.762994596,412.8125885,415.7790997,1.59231252,5.878424691,0.093527466,-37.18542788,0.016510091,-134.9250583,0.012050981,-151.2720407,0.004260283,138.3663823,0.010490786,83.04231203,0.013282418,-77.62620477,0.006073217,-152.4577881
1.762340524,412.5845507,415.5868817,1.591579263,5.894304711,0.096771517,-37.87294504,0.017740097,-144.0686071,0.016469106,-155.951921,0.005200721,179.2627002,0.008774094,95.05968326,0.011836308,-75.04555086,0.004257901,-136.2717972
1.757639462,411.5600615,414.5437224,1.58757476,5.95318389,0.094517209,-36.57567608,0.017280379,-134.1880499,0.013039657,-145.3725903,0.004349291,139.0559109,0.009276758,82.29978758,0.012280553,-76.74328634,0.004440517,-141.3629986
1.761643985,412.5403956,415.5182202,1.590963418,5.858302,0.095263516,-39.07949972,0.01696311,-140.683337,0.014420642,-165.6815954,0.008113164,167.3626886,0.009312194,97.30368578,0.011984422,-65.58739449,0.00252107,-169.9225823
1.764538418,413.041161,416.0980926,1.593417388,5.917720829,0.098663557,-37.08072381,0.01774192,-133.1287353,0.014579255,-149.352507,0.004196062,154.6200413,0.01128198,80.57017999,0.013053227,-63.04127689,0.005204002,-158.5664512
1.758741622,411.8348296,414.7209695,1.588489216,5.805847446,0.096203248,-38.47052144,0.01735168,-136.8825115,0.013809523,-165.0107776,0.00298636,153.9711616,0.011188196,74.59945325,0.011940636,-64.86497395,0.005584791,-178.199688
1.761741738,412.5423158,415.4942595,1.591163999,5.875865383,0.093732325,-37.80506883,0.020407972,-128.6126311,0.014186013,-141.9646183,0.004422867,-174.6990266,0.011149649,77.37103569,0.012032012,-65.95975488,0.002860016,-128.0137631
1.761896605,412.5183903,415.4533215,1.591303791,5.819531559,0.09476195,-36.47364116,0.016943799,-138.6722092,0.010816585,-158.9085256,0.00511847,168.6194324,0.0096154,65.60668418,0.011927005,-60.9074047,0.005092749,-127.9189325
1.758540846,411.7699928,414.7214501,1.588177751,5.855555657,0.097642493,-38.66373298,0.020141351,-140.3307299,0.015285217,-154.4627018,0.002673615,-170.473986,0.00727065,84.5908999,0.01294162,-78.22110608,0.003508737,-159.9167072
1.757546949,411.5196865,414.4876642,1.587498389,5.903765711,0.09258819,-37.37925493,0.014925227,-136.5652032,0.008626631,-151.0874429,0.002932876,140.2063255,0.008958107,75.04041384,0.011258223,-63.82637199,0.006407659,-147.6527146
1.762146349,412.53258,415.5415059,1.591396413,5.904317535,0.09642036,-37.68728702,0.019723746,-148.7988318,0.013839755,-157.5896224,0.006681243,162.662337,0.008908788,78.00090224,0.010886467,-72.02825756,0.005357594,-136.0553032
1.756909849,411.3247212,414.3074336,1.586801175,5.920054354,0.096503487,-37.78162421,0.017802707,-127.2906943,0.013911685,-142.2917671,0.004132705,-177.1862498,0.010221409,72.10424641,0.010281846,-69.71774278,0.006901317,-148.6951959
1.760904017,412.2780554,415.2360482,1.590340305,5.874885085,0.093890505,-36.70216442,0.019738907,-142.8213322,0.01425014,-151.4975061,0.005344396,154.3506865,0.012254465,92.46888681,0.013602339,-70.01056424,0.005095187,-138.2418654
1.762834068,412.6457014,415.6797273,1.591988167,5.925805201,0.097418922,-37.17502879,0.017547287,-133.3382611,0.016080384,-145.3498182,0.004289592,160.6535294,0.009245384,73.2329636,0.009864612,-60.43242478,0.006578661,-167.1528331
1.759571538,411.9835169,414.9350564,1.589224542,5.873373447,0.096883174,-38.32935003,0.016072501,-136.7730567,0.011622062,-152.3860045,0.005882308,154.3828126,0.009401536,67.20438025,0.01318347,-62.67047054,0.003825035,-166.8012621
1.762947891,412.7688735,415.7162668,1.592064592,5.806640118,0.096540928,-38.35121833,0.020705032,-141.7975727,0.014282955,-146.3678255,0.002955585,-163.143038,0.009566174,73.90823297,0.011332004,-66.26625236,0.002923121,-167.8887991
1.760012329,412.0691689,415.063565,1.589655939,5.918109983,0.095301318,-36.53843623,0.014897741,-143.3910808,0.009276977,-152.4556846,0.00603993,154.793539,0.008632095,70.96521116,0.010107892,-64.31668221,0.004655597,-139.0455441
1.754208594,410.8116155,413.6812928,1.584493633,5.847958163,0.092436303,-39.75791058,0.021097113,-145.5613993,0.017083959,-156.2567428,0.004563631,-172.7767072,0.009590075,94.38081957,0.011299322,-72.29933394,0.0033254,-154.5458658
1.756548552,411.3131925,414.2682284,1.586627512,5.916408014,0.091732278,-38.37366309,0.017407813,-136.8329405,0.010235379,-131.2498238,0.004009221,147.4439375,0.010726258,90.01740764,0.009448216,-69.76215783,0.004969018,-130.9932758
1.761606839,412.3829297,415.4120238,1.590992901,5.945169102,0.096830369,-37.12487884,0.017813968,-134.2782737,0.013501918,-162.6564627,0.00640678,176.3796125,0.011001785,82.21394013,0.010999772,-65.32849811,0.004964627,-143.9341688
1.759183857,411.7902031,414.8099687,1.588929446,5.973640594,0.094026047,-37.63498001,0.017434484,-128.8328178,0.011399022,-136.8807862,0.005520627,173.5523547,0.011335061,75.94651274,0.011201851,-71.31873338,0.004469175,-174.0709236
1.759579432,411.8508403,414.8281822,1.589227117,5.89418008,0.093537328,-37.38600984,0.016102805,-146.2393844,0.010680806,-152.5290128,0.004978895,173.384709,0.007815671,68.51969171,0.01384759,-60.88797063,0.00593579,-158.4380514
1.758393796,411.6696276,414.6037058,1.587995955,5.808691205,0.097890009,-39.1799018,0.017888588,-135.4676725,0.016066128,-155.5147394,0.005868972,170.0272078,0.009426663,67.526584,0.010923384,-65.13664733,0.005408528,-153.6139273
1.7582205,411.6498214,414.5945549,1.58798177,5.847288116,0.096312058,-37.95531187,0.015696506,-136.9926469,0.01102129,-150.7777179,0.007169726,165.244361,0.008617796,66.44460452,0.013004443,-53.74598113,0.005132886,-140.3203571
1.761475129,412.3848379,415.3577779,1.590875924,5.889402277,0.09428163,-38.84332786,0.018904087,-135.9567688,0.014946129,-145.5120163,0.004216015,148.681833,0.009851749,87.00499316,0.012169001,-67.0876676,0.003817396,-163.3451163
1.757598386,411.4111115,414.3819813,1.58730482,5.83690587,0.098334791,-36.33794094,0.013037688,-127.7788095,0.012388019,-146.7979773,0.005064366,-178.331899,0.010794301,88.00749763,0.010536442,-69.74300982,0.002877827,-123.0137426
1.760435596,412.1972924,415.1480663,1.590051516,5.898105039,0.094650286,-38.92986896,0.020476284,-138.3418088,0.013946375,-158.6478249,0.00561572,-176.5969553,0.009578881,89.96052791,0.011466879,-71.14385223,0.004549368,-147.8158311
1.757666148,411.5093739,414.4931926,1.587531149,5.91339481,0.093409752,-37.24539328,0.016530292,-130.3236803,0.010369386,-134.4570843,0.003610056,177.6447213,0.008846627,78.15518091,0.011885473,-73.96353908,0.002919021,-156.0407902
1.760029056,412.0682454,415.0612234,1.589486184,5.865208652,0.097453556,-37.09150755,0.016057126,-146.160356,0.013426929,-160.8911661,0.005132033,-176.954425,0.009416321,81.10301817,0.009894232,-62.06630792,0.004710876,-179.6580273
1.758931889,411.8461584,414.8128709,1.588550794,5.866028143,0.098013492,-38.33512801,0.017604997,-133.2972444,0.013889144,-149.4312003,0.004520315,154.6304964,0.010836806,72.0460979,0.011850471,-64.08069619,0.005617619,-147.3540016
1.759524834,412.0343579,414.9898868,1.589171773,5.870589171,0.093485563,-37.48930051,0.015738834,-139.1972016,0.012998832,-161.1796891,0.005431819,159.4195316,0.011869208,76.30967212,0.012539948,-61.45024554,0.003316333,-134.2155205
1.761837138,412.5217178,415.4912313,1.591114692,5.846184314,0.096425865,-38.24510631,0.017634166,-137.015299,0.014644577,-148.092001,0.004082362,169.1373315,0.010150301,76.97429907,0.011274091,-67.43796119,0.003779463,-159.7630806
1.758412038,411.6913354,414.6219424,1.588188786,5.834624851,0.097640226,-37.63772775,0.014617767,-132.1062803,0.012359898,-154.2395391,0.005851493,170.6008566,0.008285833,64.40654705,0.01165563,-55.17383663,0.005152509,-145.7196456
1.760906908,412.265919,415.2293246,1.590377344,5.873585557,0.094558494,-38.02985783,0.018763397,-137.8929118,0.015217391,-157.3834113,0.006060256,-161.3706996,0.00792262,91.31409601,0.011166158,-72.47059906,0.002277685,177.2547293
1.759324097,411.9606373,414.9008791,1.589027523,5.852135144,0.094707029,-36.30170182,0.016025579,-129.2180878,0.012211075,-144.7856603,0.004875504,152.1059743,0.010996476,81.49875193,0.010013359,-70.36414337,0.004734189,-153.1174394
1.759279447,411.9474833,414.9055809,1.588904898,5.875667307,0.096857081,-37.8698249,0.019885823,-140.6182911,0.013621829,-156.190091,0.005502742,153.5547434,0.010319853,98.42154142,0.011866348,-70.51862106,0.004507067,-151.9679522
1.761085418,412.3305931,415.3265817,1.590508556,5.882280288,0.095442039,-36.50413417,0.016915646,-131.7904245,0.013284581,-148.9358321,0.005060996,166.5479949,0.008952493,77.17634655,0.009668419,-71.10363722,0.003924438,-161.4705156
1.755722392,411.0761747,414.039141,1.585803894,5.907425944,0.0958017,-35.73295908,0.016417684,-143.7339362,0.012737128,-154.4228826,0.006314183,165.9160923,0.011877343,76.72601985,0.010106186,-53.38137336,0.002336909,-155.3057788
1.759753798,412.0535518,415.0351445,1.589394881,5.919644116,0.093830833,-39.31365322,0.020920162,-136.6848541,0.01401072,-146.0955074,0.003841331,155.4910716,0.008738697,66.83870751,0.009452486,-57.1295198,0.005865678,-129.4524927
1.763523481,412.8811297,415.8608488,1.592664166,5.856483942,0.096615548,-36.68862573,0.016145731,-137.1326694,0.012813455,-146.3483476,0.00490187,176.5533876,0.009213759,75.18667253,0.013686874,-63.33930777,0.005578527,-159.5352855
1.758519199,411.7739306,414.710382,1.58840251,5.896983632,0.094794205,-38.34395277,0.019236348,-137.1563208,0.012840774,-149.0779842,0.005288408,179.4438711,0.007644074,86.12939802,0.010707146,-65.54406285,0.004326688,-171.3487547
1.759190797,411.9219243,414.849712,1.588899286,5.81874264,0.093600867,-36.82132148,0.015282854,-136.5087176,0.010071991,-146.8696745,0.004611759,173.2409903,0.009186052,63.09122491,0.010973772,-63.01292664,0.005659951,-158.0162887
1.761614555,412.4689033,415.4344122,1.591069942,5.887364582,0.096174702,-37.65939664,0.018064969,-133.3901536,0.01266474,-158.0431455,0.007196207,172.5999097,0.009541699,80.480901,0.011951269,-62.08267921,0.004547816,-141.040053
1.757417802,411.5356626,414.4747687,1.587402366,5.906286256,0.091895611,-38.53770254,0.019114706,-131.8033324,0.011668804,-137.4772034,0.004904823,163.946518,0.00995326,72.90001218,0.010588844,-72.92520237,0.003346549,-171.1667787
1.762316881,412.5642482,415.5570486,1.591499888,5.85060024,0.098304088,-38.17179521,0.016812593,-138.9155911,0.013806503,-151.5420874,0.005242376,158.6784807,0.010685319,89.20758951,0.010528099,-59.45541099,0.00440062,-164.0939484
1.75972522,411.9901534,414.9892742,1.589462901,5.970626377,0.094026244,-37.89857034,0.021481046,-128.9916644,0.01201755,-144.9802376,0.005855756,132.2386954,0.008993522,73.90445069,0.011641513,-64.93849431,0.004389193,-136.0516237
1.762320936,412.5140278,415.4861549,1.591789336,5.90565191,0.092666922,-37.24032789,0.01415077,-146.5089214,0.012249211,-154.5098635,0.004258138,169.4687998,0.010208152,83.86096506,0.011632487,-68.6055605,0.003519151,-173.1023783
1.757737812,411.4283911,414.4225172,1.587607291,5.952870703,0.095538601,-37.82365278,0.018945506,-136.832847,0.01637518,-154.1173838,0.003867223,-163.9572914,0.00741315,101.5477761,0.011918138,-74.78545998,0.003656825,162.1462588
1.75905716,411.8561887,414.8139348,1.588834701,5.884270462,0.09256262,-37.27077123,0.016368113,-142.1169912,0.009978443,-148.9686266,0.004213549,163.4404629,0.009679201,68.06811743,0.009816297,-69.93655566,0.00653079,-153.3801561
1.757531931,411.3883562,414.3505267,1.587248549,5.847039536,0.098727898,-37.2274874,0.016142325,-143.8526328,0.015834503,-156.7606895,0.005425438,178.918225,0.010868383,102.3304761,0.010022351,-61.35633633,0.004993319,-164.2413768
1.761122212,412.3369373,415.2669672,1.590748297,5.866994871,0.091341745,-38.33970185,0.01682889,-133.4083007,0.009944868,-136.8942871,0.003728898,128.520362,0.010959439,73.52558446,0.011716565,-67.5023783,0.004447603,-165.4318807
1.762293401,412.5002943,415.501116,1.591739723,5.933592802,0.096064399,-37.37258027,0.01616322,-136.764173,0.011067877,-149.0320334,0.00424381,170.4982985,0.010972999,77.7282468,0.010919657,-71.90260223,0.002993381,-131.0649048
1.758332971,411.7025121,414.630665,1.58802329,5.841107454,0.095128043,-39.09418673,0.019471769,-133.2474095,0.016527706,-137.2191387,0.004389861,155.6802419,0.009219445,81.73483157,0.012917352,-59.02320613,0.003404677,175.0066356
1.761290124,412.3806962,415.306091,1.590635988,5.782829589,0.098038614,-35.96088328,0.015865102,-147.4692195,0.01434606,-148.6185206,0.006015357,174.5481594,0.010244175,80.39010422,0.00972184,-63.88041652,0.003232518,-145.9324228
1.758053283,411.5696904,414.5688199,1.587865279,5.956060695,0.094692113,-37.68506076,0.018785603,-138.2653135,0.015434209,-146.2767258,0.004280697,160.958783,0.008166845,70.4435981,0.012159452,-66.61056017,0.002944003,-167.4211137
1.760830854,412.2204658,415.1669476,1.590339523,5.842277597,0.095127657,-36.57212952,0.013698141,-137.0042235,0.0121057,-153.2832092,0.004539894,167.5414171,0.011020442,82.96480188,0.011862992,-71.37202333,0.004394762,-150.8867747
1.761044302,412.3251725,415.2585839,1.590530458,5.85770737,0.096307509,-37.93760981,0.021439995,-140.0676913,0.015255748,-142.4195825,0.005501165,159.2071044,0.009266927,96.954107,0.011092203,-66.16076845,0.003366098,-128.3146129
1.763108498,412.7556455,415.7313435,1.592313972,5.843802665,0.095347487,-37.3719525,0.015658578,-136.0678728,0.011982396,-153.0543857,0.003663808,158.4671137,0.008274403,82.96937533,0.012073057,-60.25834389,0.004418546,-161.0194614
1.760293947,412.1336104,415.1353865,1.589931469,5.942452132,0.096296716,-36.43595183,0.017593031,-142.7189534,0.012418324,-146.9665017,0.005112035,175.9024304,0.009987071,93.6383913,0.00849991,-75.48784096,0.0068008,-147.3182933
1.759897937,412.1213426,415.0745673,1.58958411,5.87858772,0.093248122,-38.42096585,0.017728891,-135.7901811,0.011430354,-138.7033507,0.004071434,138.6069512,0.00914273,68.01001325,0.011467179,-61.93256424,0.00572262,-137.8159266
1.762297293,412.6826602,415.6246209,1.591655551,5.831502179,0.095995415,-36.11010885,0.015382499,-142.080962,0.012586628,-149.310492,0.004585266,179.0179336,0.010976795,85.60156123,0.010332419,-65.96404564,0.004315148,-168.2360724
1.755273974,410.995387,413.9475416,1.585300149,5.885814518,0.095751126,-39.11152306,0.018834434,-134.1607603,0.015729438,-137.8045944,0.004331932,-166.8140316,0.007491312,69.46592633,0.012267663,-59.14358813,0.004652791,175.0400539
1.763842378,412.9496912,415.9249275,1.593055178,5.860794198,0.09504892,-37.00339656,0.013768342,-134.3863749,0.010642962,-155.5551879,0.006787279,165.4084273,0.008940446,75.79736363,0.012522255,-70.47551142,0.002347139,157.4034804
1.758075057,411.7078596,414.6552426,1.587959115,5.915697805,0.094990208,-38.27861661,0.019466657,-144.5092364,0.015528182,-151.1145215,0.006122767,-177.7547006,0.008601618,81.36740065,0.010914683,-62.96695707,0.003556739,-163.2228757
1.76245258,412.6350601,415.6439936,1.591916858,5.958468087,0.091923143,-38.8781806,0.014540557,-138.2302601,0.010562467,-154.0188162,0.003659811,141.6373272,0.009950293,80.66356585,0.01373344,-60.15387885,0.00426114,-146.4211214
1.755532477,410.9435859,413.9583233,1.58581426,6.022865479,0.092999115,-37.28094254,0.015328713,-137.2700897,0.011790141,-161.687497,0.007179995,-171.8169081,0.009076418,91.9596836,0.009612129,-73.67939498,0.003465355,-135.0852191
1.758859134,411.7659147,414.7193253,1.588558097,5.860945866,0.094448417,-38.26126995,0.018593766,-124.4337229,0.011972448,-148.3468497,0.003926675,165.0399618,0.011343519,77.20592255,0.010821277,-62.31546254,0.005395457,-145.2878746
1.759462432,411.7744028,414.7477068,1.58914623,5.885248238,0.095492409,-36.39705188,0.015666358,-145.1437635,0.01187833,-148.5119784,0.004781944,173.8479655,0.010003729,73.31502569,0.008806352,-67.70712932,0.006397642,-144.629023
1.753389772,410.4174941,413.4230228,1.583529832,5.922552313,0.097868672,-37.85911003,0.018345587,-130.9505118,0.013500115,-148.0630649,0.002020249,-154.9085064,0.009690876,72.28912472,0.011275157,-67.3374421,0.006069804,-172.3416863
1.760246854,412.0336119,415.0432933,1.589929062,5.948922105,0.092630183,-37.52348171,0.014716997,-138.3204418,0.009231835,-151.8036679,0.006111374,159.5781998,0.007179004,76.28639794,0.011589512,-73.46294891,0.004601373,-154.156305
1.759818133,411.9635568,414.9634905,1.589330769,5.877330259,0.098520311,-36.90700291,0.019263522,-138.2302095,0.012890107,-146.9135858,0.003826758,-179.5355868,0.005863478,78.11955028,0.009400317,-75.48041434,0.003837967,-170.968987
1.755894793,411.0591656,413.9851445,1.586051137,5.876105451,0.092868304,-37.29628947,0.014634314,-141.6258789,0.010211035,-148.8466689,0.006334445,149.8472791,0.009817933,79.55353092,0.012919205,-55.24207362,0.00448764,-139.6419664
1.760859533,412.2416827,415.1941449,1.590372973,5.866437472,0.094484689,-37.20041909,0.016348277,-149.1494315,0.013448947,-150.0667891,0.003111325,-136.7610327,0.0079625,77.29923395,0.012511281,-74.81148414,0.006427767,-149.3883253
